DELIVERY_START,spot_id_delta
2022-01-01 02:00:00+01:00,-36.874770340178706
2022-01-01 03:00:00+01:00,-12.643587696642406
2022-01-01 04:00:00+01:00,-1.9501934473890188
2022-01-01 05:00:00+01:00,1.9382723978919572
2022-01-01 06:00:00+01:00,0.19990742421492058
2022-01-01 07:00:00+01:00,-0.9439916428414321
2022-01-01 08:00:00+01:00,-2.770880672268909
2022-01-01 09:00:00+01:00,-17.576595700702775
2022-01-01 10:00:00+01:00,-12.352031408308008
2022-01-01 11:00:00+01:00,-15.489499404998014
2022-01-01 12:00:00+01:00,-24.42679011669314
2022-01-01 13:00:00+01:00,-27.509541265615397
2022-01-01 14:00:00+01:00,-33.89783067375887
2022-01-01 15:00:00+01:00,-28.22958510582427
2022-01-01 16:00:00+01:00,-17.74669934962553
2022-01-01 17:00:00+01:00,-46.160452984618274
2022-01-01 18:00:00+01:00,-39.037293940155905
2022-01-01 19:00:00+01:00,-38.75089443169465
2022-01-01 20:00:00+01:00,-19.33198011599005
2022-01-01 21:00:00+01:00,-25.917989507299282
2022-01-01 22:00:00+01:00,-18.83325708628594
2022-01-01 23:00:00+01:00,-6.59139866462651
2022-01-02 00:00:00+01:00,-19.24867350329962
2022-01-02 01:00:00+01:00,-5.555391644908617
2022-01-02 02:00:00+01:00,-4.3847476751394865
2022-01-02 03:00:00+01:00,-23.446459919529556
2022-01-02 04:00:00+01:00,-20.230647956070776
2022-01-02 05:00:00+01:00,-28.905751875489866
2022-01-02 06:00:00+01:00,-25.989094416539274
2022-01-02 07:00:00+01:00,-29.038692544335866
2022-01-02 08:00:00+01:00,-26.20866451799513
2022-01-02 09:00:00+01:00,-36.79114987540049
2022-01-02 10:00:00+01:00,-41.66195679128312
2022-01-02 11:00:00+01:00,-39.971542757417104
2022-01-02 12:00:00+01:00,-29.587321500355614
2022-01-02 13:00:00+01:00,-9.523172451943026
2022-01-02 14:00:00+01:00,15.705232053040696
2022-01-02 15:00:00+01:00,45.63120130222464
2022-01-02 16:00:00+01:00,46.205544892131975
2022-01-02 17:00:00+01:00,52.41684925093634
2022-01-02 18:00:00+01:00,47.88583496718097
2022-01-02 19:00:00+01:00,33.48666397545618
2022-01-02 20:00:00+01:00,29.12162636729994
2022-01-02 21:00:00+01:00,27.352887516161474
2022-01-02 22:00:00+01:00,0.7534768794603579
2022-01-02 23:00:00+01:00,28.815739933316237
2022-01-03 00:00:00+01:00,6.956089787525703
2022-01-03 01:00:00+01:00,9.523311064037802
2022-01-03 02:00:00+01:00,3.8418497757847527
2022-01-03 03:00:00+01:00,0.8347310800243288
2022-01-03 04:00:00+01:00,0.7521929528312506
2022-01-03 05:00:00+01:00,0.6176111111111111
2022-01-03 06:00:00+01:00,-4.733218692570226
2022-01-03 07:00:00+01:00,1.7157127272727166
2022-01-03 08:00:00+01:00,-19.6507894736842
2022-01-03 09:00:00+01:00,-31.492877749360645
2022-01-03 10:00:00+01:00,-22.18348738355793
2022-01-03 11:00:00+01:00,7.852976610914922
2022-01-03 12:00:00+01:00,24.42425643767264
2022-01-03 13:00:00+01:00,28.553172778561347
2022-01-03 14:00:00+01:00,11.722075892857148
2022-01-03 15:00:00+01:00,-2.158695531059749
2022-01-03 16:00:00+01:00,-1.002348044246773
2022-01-03 17:00:00+01:00,0.4329193318015143
2022-01-03 18:00:00+01:00,-9.818524041108446
2022-01-03 19:00:00+01:00,-10.84210450878416
2022-01-03 20:00:00+01:00,10.613877514581588
2022-01-03 21:00:00+01:00,31.950773035500603
2022-01-03 22:00:00+01:00,26.938920647277982
2022-01-03 23:00:00+01:00,16.778661538461535
2022-01-04 00:00:00+01:00,6.755473528791384
2022-01-04 01:00:00+01:00,9.183898970511251
2022-01-04 02:00:00+01:00,1.4652308819936337
2022-01-04 03:00:00+01:00,-9.59181371566072
2022-01-04 04:00:00+01:00,-3.3855694320547087
2022-01-04 05:00:00+01:00,3.641468823574087
2022-01-04 06:00:00+01:00,-0.07056632052243117
2022-01-04 07:00:00+01:00,-1.2819601047753224
2022-01-04 08:00:00+01:00,14.937023838541421
2022-01-04 09:00:00+01:00,2.7166531724406298
2022-01-04 10:00:00+01:00,2.6257753521884126
2022-01-04 11:00:00+01:00,11.744638270684703
2022-01-04 12:00:00+01:00,15.945612993909123
2022-01-04 13:00:00+01:00,22.346811663365884
2022-01-04 14:00:00+01:00,27.7318942560955
2022-01-04 15:00:00+01:00,24.581356036586726
2022-01-04 16:00:00+01:00,39.339864892668515
