DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,4.964595
2023-04-02 01:00:00+02:00,1.2414554
2023-04-02 02:00:00+02:00,-9.381514
2023-04-02 03:00:00+02:00,-9.571315
2023-04-02 04:00:00+02:00,-4.7557425
2023-04-02 05:00:00+02:00,-9.095783
2023-04-02 06:00:00+02:00,-5.597929
2023-04-02 07:00:00+02:00,-5.0663466
2023-04-02 08:00:00+02:00,-4.0750566
2023-04-02 09:00:00+02:00,-6.350216
2023-04-02 10:00:00+02:00,7.248022
2023-04-02 11:00:00+02:00,5.7287765
2023-04-02 12:00:00+02:00,-2.6166682
2023-04-02 13:00:00+02:00,-6.1718836
2023-04-02 14:00:00+02:00,0.8394224
2023-04-02 15:00:00+02:00,2.278947
2023-04-02 16:00:00+02:00,-0.7069828
2023-04-02 17:00:00+02:00,4.2665854
2023-04-02 18:00:00+02:00,8.665336
2023-04-02 19:00:00+02:00,12.886431
2023-04-02 20:00:00+02:00,6.512807
2023-04-02 21:00:00+02:00,7.929165
2023-04-02 22:00:00+02:00,4.729598
2023-04-02 23:00:00+02:00,-4.316371
2023-04-03 00:00:00+02:00,0.07989465
2023-04-03 01:00:00+02:00,1.5831703
2023-04-03 02:00:00+02:00,-2.6314902
2023-04-03 03:00:00+02:00,-5.5090117
2023-04-03 04:00:00+02:00,-2.5983598
2023-04-03 05:00:00+02:00,-4.126523
2023-04-03 06:00:00+02:00,-1.5337579
2023-04-03 07:00:00+02:00,0.6902562
2023-04-03 08:00:00+02:00,-0.5644674
2023-04-03 09:00:00+02:00,12.399523
2023-04-03 10:00:00+02:00,17.768694
2023-04-03 11:00:00+02:00,-1.0590554
2023-04-03 12:00:00+02:00,-5.4205084
2023-04-03 13:00:00+02:00,0.58655936
2023-04-03 14:00:00+02:00,0.9082212
2023-04-03 15:00:00+02:00,3.0264616
2023-04-03 16:00:00+02:00,7.830358
2023-04-03 17:00:00+02:00,8.62864
2023-04-03 18:00:00+02:00,13.697734
2023-04-03 19:00:00+02:00,-1.7583232
2023-04-03 20:00:00+02:00,17.379395
2023-04-03 21:00:00+02:00,19.799889
2023-04-03 22:00:00+02:00,17.532822
2023-04-03 23:00:00+02:00,10.167423
2023-04-04 00:00:00+02:00,5.9508953
2023-04-04 01:00:00+02:00,0.756255
2023-04-04 02:00:00+02:00,-7.775779
2023-04-04 03:00:00+02:00,-6.2092514
2023-04-04 04:00:00+02:00,-2.8195312
2023-04-04 05:00:00+02:00,-0.5154962
2023-04-04 06:00:00+02:00,9.454358
2023-04-04 07:00:00+02:00,-14.762729
2023-04-04 08:00:00+02:00,18.56925
2023-04-04 09:00:00+02:00,21.333057
2023-04-04 10:00:00+02:00,14.308403
2023-04-04 11:00:00+02:00,8.087217
2023-04-04 12:00:00+02:00,-0.37400076
2023-04-04 13:00:00+02:00,-3.0538821
2023-04-04 14:00:00+02:00,1.3716851
2023-04-04 15:00:00+02:00,-0.20685036
2023-04-04 16:00:00+02:00,3.1897244
2023-04-04 17:00:00+02:00,7.0487256
2023-04-04 18:00:00+02:00,15.788952
2023-04-04 19:00:00+02:00,25.67348
2023-04-04 20:00:00+02:00,27.591022
2023-04-04 21:00:00+02:00,22.374884
2023-04-04 22:00:00+02:00,16.753536
2023-04-04 23:00:00+02:00,15.004975
2023-04-05 00:00:00+02:00,4.585642
2023-04-05 01:00:00+02:00,-2.863139
2023-04-05 02:00:00+02:00,-1.9231316
2023-04-05 03:00:00+02:00,2.9838815
2023-04-05 04:00:00+02:00,2.929415
2023-04-05 05:00:00+02:00,2.6940594
2023-04-05 06:00:00+02:00,6.710056
2023-04-05 07:00:00+02:00,-13.22092
2023-04-05 08:00:00+02:00,13.626352
2023-04-05 09:00:00+02:00,50.012466
2023-04-05 10:00:00+02:00,49.11934
2023-04-05 11:00:00+02:00,3.977586
2023-04-05 12:00:00+02:00,-5.937878
2023-04-05 13:00:00+02:00,-2.3789804
2023-04-05 14:00:00+02:00,-7.152607
2023-04-05 15:00:00+02:00,-2.4002142
2023-04-05 16:00:00+02:00,4.3672767
2023-04-05 17:00:00+02:00,3.9353812
2023-04-05 18:00:00+02:00,8.858615
2023-04-05 19:00:00+02:00,18.075844
2023-04-05 20:00:00+02:00,12.472242
2023-04-05 21:00:00+02:00,12.463647
2023-04-05 22:00:00+02:00,8.442085
2023-04-05 23:00:00+02:00,8.363333
2023-04-06 00:00:00+02:00,3.5748088
