DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,11.583838
2023-04-02 01:00:00+02:00,8.628454
2023-04-02 02:00:00+02:00,1.0881613
2023-04-02 03:00:00+02:00,-0.7970915
2023-04-02 04:00:00+02:00,2.1805105
2023-04-02 05:00:00+02:00,-0.465328
2023-04-02 06:00:00+02:00,-1.6936878
2023-04-02 07:00:00+02:00,-2.5990586
2023-04-02 08:00:00+02:00,0.7369572
2023-04-02 09:00:00+02:00,1.9028121
2023-04-02 10:00:00+02:00,7.152688
2023-04-02 11:00:00+02:00,10.838508
2023-04-02 12:00:00+02:00,4.03213
2023-04-02 13:00:00+02:00,4.205878
2023-04-02 14:00:00+02:00,8.60013
2023-04-02 15:00:00+02:00,7.296523
2023-04-02 16:00:00+02:00,6.3854904
2023-04-02 17:00:00+02:00,5.77886
2023-04-02 18:00:00+02:00,10.413145
2023-04-02 19:00:00+02:00,18.080088
2023-04-02 20:00:00+02:00,14.3921995
2023-04-02 21:00:00+02:00,16.468678
2023-04-02 22:00:00+02:00,15.544423
2023-04-02 23:00:00+02:00,10.793993
2023-04-03 00:00:00+02:00,15.733438
2023-04-03 01:00:00+02:00,11.121925
2023-04-03 02:00:00+02:00,0.09247959
2023-04-03 03:00:00+02:00,-3.5561104
2023-04-03 04:00:00+02:00,-1.8059413
2023-04-03 05:00:00+02:00,-0.09077478
2023-04-03 06:00:00+02:00,-1.971431
2023-04-03 07:00:00+02:00,-0.9741028
2023-04-03 08:00:00+02:00,10.072527
2023-04-03 09:00:00+02:00,12.535024
2023-04-03 10:00:00+02:00,15.392527
2023-04-03 11:00:00+02:00,6.949924
2023-04-03 12:00:00+02:00,2.2675102
2023-04-03 13:00:00+02:00,-6.6742935
2023-04-03 14:00:00+02:00,-8.470645
2023-04-03 15:00:00+02:00,-1.7801706
2023-04-03 16:00:00+02:00,-0.6944458
2023-04-03 17:00:00+02:00,1.1473422
2023-04-03 18:00:00+02:00,4.7703824
2023-04-03 19:00:00+02:00,8.270987
2023-04-03 20:00:00+02:00,11.860224
2023-04-03 21:00:00+02:00,11.243782
2023-04-03 22:00:00+02:00,12.161755
2023-04-03 23:00:00+02:00,4.3040457
2023-04-04 00:00:00+02:00,0.6361493
2023-04-04 01:00:00+02:00,-3.9581974
2023-04-04 02:00:00+02:00,-2.62934
2023-04-04 03:00:00+02:00,-3.0143104
2023-04-04 04:00:00+02:00,0.2291057
2023-04-04 05:00:00+02:00,-1.0533044
2023-04-04 06:00:00+02:00,3.2771995
2023-04-04 07:00:00+02:00,0.40418848
2023-04-04 08:00:00+02:00,5.189679
2023-04-04 09:00:00+02:00,11.798067
2023-04-04 10:00:00+02:00,11.208493
2023-04-04 11:00:00+02:00,2.652403
2023-04-04 12:00:00+02:00,0.7895174
2023-04-04 13:00:00+02:00,-2.8272629
2023-04-04 14:00:00+02:00,-5.1887674
2023-04-04 15:00:00+02:00,-1.1167055
2023-04-04 16:00:00+02:00,-2.785028
2023-04-04 17:00:00+02:00,8.999507
2023-04-04 18:00:00+02:00,14.951881
2023-04-04 19:00:00+02:00,0.12780446
2023-04-04 20:00:00+02:00,20.66795
2023-04-04 21:00:00+02:00,14.317366
2023-04-04 22:00:00+02:00,7.8983436
2023-04-04 23:00:00+02:00,7.6443086
2023-04-05 00:00:00+02:00,-1.8322533
2023-04-05 01:00:00+02:00,-6.084836
2023-04-05 02:00:00+02:00,-2.595088
2023-04-05 03:00:00+02:00,3.517473
2023-04-05 04:00:00+02:00,2.2684362
2023-04-05 05:00:00+02:00,3.8573534
2023-04-05 06:00:00+02:00,6.774296
2023-04-05 07:00:00+02:00,6.5289083
2023-04-05 08:00:00+02:00,15.743475
2023-04-05 09:00:00+02:00,27.7053
2023-04-05 10:00:00+02:00,33.15741
2023-04-05 11:00:00+02:00,11.825724
2023-04-05 12:00:00+02:00,15.510137
2023-04-05 13:00:00+02:00,19.221767
2023-04-05 14:00:00+02:00,15.158263
2023-04-05 15:00:00+02:00,20.588518
2023-04-05 16:00:00+02:00,3.61437
2023-04-05 17:00:00+02:00,4.648756
2023-04-05 18:00:00+02:00,9.009211
2023-04-05 19:00:00+02:00,15.467821
2023-04-05 20:00:00+02:00,12.387788
2023-04-05 21:00:00+02:00,5.2536798
2023-04-05 22:00:00+02:00,4.8366876
2023-04-05 23:00:00+02:00,3.8399925
2023-04-06 00:00:00+02:00,4.72959
2023-04-06 01:00:00+02:00,3.9743907
2023-04-06 02:00:00+02:00,-1.3028096
2023-04-06 03:00:00+02:00,0.89009
2023-04-06 04:00:00+02:00,0.9510645
2023-04-06 05:00:00+02:00,-4.724277
2023-04-06 06:00:00+02:00,1.6425799
2023-04-06 07:00:00+02:00,0.55249304
2023-04-06 08:00:00+02:00,1.6494241
2023-04-06 09:00:00+02:00,14.5289545
2023-04-06 10:00:00+02:00,18.460184
2023-04-06 11:00:00+02:00,9.75349
2023-04-06 12:00:00+02:00,2.7946103
2023-04-06 13:00:00+02:00,3.9017568
2023-04-06 14:00:00+02:00,5.4876657
2023-04-06 15:00:00+02:00,0.09664485
2023-04-06 16:00:00+02:00,4.045145
2023-04-06 17:00:00+02:00,9.391172
2023-04-06 18:00:00+02:00,6.962011
2023-04-06 19:00:00+02:00,11.035211
2023-04-06 20:00:00+02:00,12.639598
2023-04-06 21:00:00+02:00,8.262707
2023-04-06 22:00:00+02:00,6.17696
2023-04-06 23:00:00+02:00,3.9822447
2023-04-07 00:00:00+02:00,1.5504113
2023-04-07 01:00:00+02:00,1.4479855
2023-04-07 02:00:00+02:00,-1.7648103
2023-04-07 03:00:00+02:00,0.93107253
2023-04-07 04:00:00+02:00,-1.1259352
2023-04-07 05:00:00+02:00,-1.1890231
2023-04-07 06:00:00+02:00,-1.7709255
2023-04-07 07:00:00+02:00,-31.246735
2023-04-07 08:00:00+02:00,9.132244
2023-04-07 09:00:00+02:00,14.276085
2023-04-07 10:00:00+02:00,13.710467
2023-04-07 11:00:00+02:00,11.607021
2023-04-07 12:00:00+02:00,4.7616787
2023-04-07 13:00:00+02:00,-2.6042178
2023-04-07 14:00:00+02:00,-5.656077
2023-04-07 15:00:00+02:00,-10.499291
