DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,5.0940933
2023-04-02 01:00:00+02:00,2.5131242
2023-04-02 02:00:00+02:00,0.3547923
2023-04-02 03:00:00+02:00,0.14249629
2023-04-02 04:00:00+02:00,-0.23023301
2023-04-02 05:00:00+02:00,-1.7987072
2023-04-02 06:00:00+02:00,-2.093148
2023-04-02 07:00:00+02:00,-1.8764489
2023-04-02 08:00:00+02:00,-0.49708825
2023-04-02 09:00:00+02:00,10.082302
2023-04-02 10:00:00+02:00,15.29661
2023-04-02 11:00:00+02:00,13.0464
2023-04-02 12:00:00+02:00,9.208483
2023-04-02 13:00:00+02:00,6.719829
2023-04-02 14:00:00+02:00,8.673604
2023-04-02 15:00:00+02:00,10.279024
2023-04-02 16:00:00+02:00,10.239901
2023-04-02 17:00:00+02:00,10.434101
2023-04-02 18:00:00+02:00,11.717388
2023-04-02 19:00:00+02:00,13.298334
2023-04-02 20:00:00+02:00,15.102354
2023-04-02 21:00:00+02:00,17.367245
2023-04-02 22:00:00+02:00,18.364744
2023-04-02 23:00:00+02:00,16.806318
2023-04-03 00:00:00+02:00,10.318979
2023-04-03 01:00:00+02:00,7.6774383
2023-04-03 02:00:00+02:00,5.3219748
2023-04-03 03:00:00+02:00,4.9643703
2023-04-03 04:00:00+02:00,4.462712
2023-04-03 05:00:00+02:00,4.489043
2023-04-03 06:00:00+02:00,2.9435976
2023-04-03 07:00:00+02:00,0.3355736
2023-04-03 08:00:00+02:00,-1.5433302
2023-04-03 09:00:00+02:00,-0.30098325
2023-04-03 10:00:00+02:00,2.2241263
2023-04-03 11:00:00+02:00,2.5290003
2023-04-03 12:00:00+02:00,1.8062341
2023-04-03 13:00:00+02:00,-1.1327887
2023-04-03 14:00:00+02:00,-1.1199567
2023-04-03 15:00:00+02:00,0.7506055
2023-04-03 16:00:00+02:00,0.4495976
2023-04-03 17:00:00+02:00,-0.5366534
2023-04-03 18:00:00+02:00,-0.46937108
2023-04-03 19:00:00+02:00,1.8987033
2023-04-03 20:00:00+02:00,3.6985874
2023-04-03 21:00:00+02:00,0.47794276
2023-04-03 22:00:00+02:00,0.26848096
2023-04-03 23:00:00+02:00,-0.52672154
2023-04-04 00:00:00+02:00,0.044413745
2023-04-04 01:00:00+02:00,-1.8448966
2023-04-04 02:00:00+02:00,5.895119
2023-04-04 03:00:00+02:00,5.557133
2023-04-04 04:00:00+02:00,6.5221486
2023-04-04 05:00:00+02:00,7.5455704
2023-04-04 06:00:00+02:00,10.758686
2023-04-04 07:00:00+02:00,17.870258
2023-04-04 08:00:00+02:00,18.840143
2023-04-04 09:00:00+02:00,12.512754
2023-04-04 10:00:00+02:00,3.2049682
2023-04-04 11:00:00+02:00,1.1704478
2023-04-04 12:00:00+02:00,0.17413962
2023-04-04 13:00:00+02:00,-0.7505773
2023-04-04 14:00:00+02:00,-0.6636856
2023-04-04 15:00:00+02:00,0.76161474
2023-04-04 16:00:00+02:00,-0.73601204
2023-04-04 17:00:00+02:00,-1.1238372
2023-04-04 18:00:00+02:00,-0.1597212
2023-04-04 19:00:00+02:00,1.3236585
2023-04-04 20:00:00+02:00,4.902597
2023-04-04 21:00:00+02:00,4.336422
2023-04-04 22:00:00+02:00,2.3973358
2023-04-04 23:00:00+02:00,-1.4547148
2023-04-05 00:00:00+02:00,-3.6345427
2023-04-05 01:00:00+02:00,-2.973245
2023-04-05 02:00:00+02:00,4.089708
2023-04-05 03:00:00+02:00,3.5278738
2023-04-05 04:00:00+02:00,2.8856585
2023-04-05 05:00:00+02:00,3.0886385
2023-04-05 06:00:00+02:00,3.0671337
2023-04-05 07:00:00+02:00,2.2346878
2023-04-05 08:00:00+02:00,1.4081285
2023-04-05 09:00:00+02:00,-0.42473155
2023-04-05 10:00:00+02:00,-3.749584
2023-04-05 11:00:00+02:00,-1.3611379
2023-04-05 12:00:00+02:00,-1.1679273
2023-04-05 13:00:00+02:00,-0.5235452
2023-04-05 14:00:00+02:00,-0.6720955
2023-04-05 15:00:00+02:00,-0.4685784
2023-04-05 16:00:00+02:00,-0.734356
2023-04-05 17:00:00+02:00,0.27457136
2023-04-05 18:00:00+02:00,-0.09333378
2023-04-05 19:00:00+02:00,1.0549757
2023-04-05 20:00:00+02:00,1.4840653
2023-04-05 21:00:00+02:00,-2.786565
2023-04-05 22:00:00+02:00,-2.8669875
2023-04-05 23:00:00+02:00,-1.9691534
2023-04-06 00:00:00+02:00,0.33008212
2023-04-06 01:00:00+02:00,0.9834072
2023-04-06 02:00:00+02:00,-4.423013
2023-04-06 03:00:00+02:00,-4.03118
2023-04-06 04:00:00+02:00,-3.4292579
2023-04-06 05:00:00+02:00,-3.1322439
2023-04-06 06:00:00+02:00,-3.1074255
2023-04-06 07:00:00+02:00,-1.5193801
2023-04-06 08:00:00+02:00,-1.5723474
2023-04-06 09:00:00+02:00,-2.001655
2023-04-06 10:00:00+02:00,-3.3581233
2023-04-06 11:00:00+02:00,-0.866339
2023-04-06 12:00:00+02:00,2.5585868
2023-04-06 13:00:00+02:00,6.7948637
2023-04-06 14:00:00+02:00,7.6490006
2023-04-06 15:00:00+02:00,4.1784954
2023-04-06 16:00:00+02:00,4.2536335
2023-04-06 17:00:00+02:00,4.189011
2023-04-06 18:00:00+02:00,2.799466
2023-04-06 19:00:00+02:00,3.1320932
2023-04-06 20:00:00+02:00,4.31078
2023-04-06 21:00:00+02:00,-0.89590925
2023-04-06 22:00:00+02:00,-1.5785971
2023-04-06 23:00:00+02:00,-2.3948288
2023-04-07 00:00:00+02:00,-3.5152411
2023-04-07 01:00:00+02:00,-3.5949368
2023-04-07 02:00:00+02:00,1.3520577
2023-04-07 03:00:00+02:00,1.1268919
2023-04-07 04:00:00+02:00,1.0313127
2023-04-07 05:00:00+02:00,1.9143245
2023-04-07 06:00:00+02:00,4.788486
2023-04-07 07:00:00+02:00,5.219112
2023-04-07 08:00:00+02:00,6.3390503
2023-04-07 09:00:00+02:00,11.044459
2023-04-07 10:00:00+02:00,7.9057746
2023-04-07 11:00:00+02:00,5.3616166
2023-04-07 12:00:00+02:00,1.2386138
2023-04-07 13:00:00+02:00,0.5989042
2023-04-07 14:00:00+02:00,0.37300456
2023-04-07 15:00:00+02:00,-0.7380019
2023-04-07 16:00:00+02:00,-0.8393068
2023-04-07 17:00:00+02:00,-1.0787354
2023-04-07 18:00:00+02:00,-1.0681019
2023-04-07 19:00:00+02:00,-1.5818346
2023-04-07 20:00:00+02:00,-2.039158
2023-04-07 21:00:00+02:00,-1.6179764
2023-04-07 22:00:00+02:00,-1.1809992
2023-04-07 23:00:00+02:00,-0.70567673
2023-04-08 00:00:00+02:00,-2.6871128
2023-04-08 01:00:00+02:00,-2.9055665
2023-04-08 02:00:00+02:00,-0.95319253
2023-04-08 03:00:00+02:00,-0.9451373
2023-04-08 04:00:00+02:00,-0.93427473
2023-04-08 05:00:00+02:00,-1.2430346
2023-04-08 06:00:00+02:00,-1.3090003
2023-04-08 07:00:00+02:00,-0.87223834
2023-04-08 08:00:00+02:00,-1.2565029
2023-04-08 09:00:00+02:00,-1.9503205
2023-04-08 10:00:00+02:00,-1.0229497
2023-04-08 11:00:00+02:00,-3.0948071
2023-04-08 12:00:00+02:00,-3.974982
2023-04-08 13:00:00+02:00,-2.6953285
2023-04-08 14:00:00+02:00,-1.0449321
2023-04-08 15:00:00+02:00,-0.7500594
2023-04-08 16:00:00+02:00,-0.09781724
2023-04-08 17:00:00+02:00,0.19628435
2023-04-08 18:00:00+02:00,1.0142744
2023-04-08 19:00:00+02:00,1.5915954
2023-04-08 20:00:00+02:00,-1.280191
2023-04-08 21:00:00+02:00,-0.28111672
2023-04-08 22:00:00+02:00,0.032681286
2023-04-08 23:00:00+02:00,-0.14205664
2023-04-09 00:00:00+02:00,-1.1663163
2023-04-09 01:00:00+02:00,-1.2616496
2023-04-09 02:00:00+02:00,-1.9015465
2023-04-09 03:00:00+02:00,-1.4806972
2023-04-09 04:00:00+02:00,-1.1415055
2023-04-09 05:00:00+02:00,-1.0499439
2023-04-09 06:00:00+02:00,-0.9453154
2023-04-09 07:00:00+02:00,-0.6499167
2023-04-09 08:00:00+02:00,2.4733129
2023-04-09 09:00:00+02:00,3.8271368
2023-04-09 10:00:00+02:00,1.6640956
2023-04-09 11:00:00+02:00,-2.0672112
2023-04-09 12:00:00+02:00,-2.015449
2023-04-09 13:00:00+02:00,-1.9498253
2023-04-09 14:00:00+02:00,-1.214647
2023-04-09 15:00:00+02:00,-0.76254183
2023-04-09 16:00:00+02:00,0.47342294
2023-04-09 17:00:00+02:00,1.9933069
2023-04-09 18:00:00+02:00,2.4446228
2023-04-09 19:00:00+02:00,2.4127634
2023-04-09 20:00:00+02:00,2.192469
2023-04-09 21:00:00+02:00,1.9949105
2023-04-09 22:00:00+02:00,0.8227028
2023-04-09 23:00:00+02:00,1.1144993
2023-04-10 00:00:00+02:00,2.0875428
2023-04-10 01:00:00+02:00,2.106852
2023-04-10 02:00:00+02:00,0.13621646
2023-04-10 03:00:00+02:00,-0.408691
