DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,5.914068
2023-04-02 01:00:00+02:00,6.6406426
2023-04-02 02:00:00+02:00,3.475725
2023-04-02 03:00:00+02:00,-0.7822546
2023-04-02 04:00:00+02:00,1.0624834
2023-04-02 05:00:00+02:00,-3.832248
2023-04-02 06:00:00+02:00,-4.725972
2023-04-02 07:00:00+02:00,-5.7256904
2023-04-02 08:00:00+02:00,-3.0150533
2023-04-02 09:00:00+02:00,10.4415045
2023-04-02 10:00:00+02:00,11.406782
2023-04-02 11:00:00+02:00,3.954984
2023-04-02 12:00:00+02:00,-2.7079148
2023-04-02 13:00:00+02:00,-5.3109093
2023-04-02 14:00:00+02:00,-3.5669198
2023-04-02 15:00:00+02:00,-2.2611918
2023-04-02 16:00:00+02:00,-5.0034447
2023-04-02 17:00:00+02:00,-3.0833125
2023-04-02 18:00:00+02:00,2.7445126
2023-04-02 19:00:00+02:00,13.924894
2023-04-02 20:00:00+02:00,6.02558
2023-04-02 21:00:00+02:00,7.883321
2023-04-02 22:00:00+02:00,9.426965
2023-04-02 23:00:00+02:00,8.420655
2023-04-03 00:00:00+02:00,18.176647
2023-04-03 01:00:00+02:00,6.4504285
2023-04-03 02:00:00+02:00,1.7379524
2023-04-03 03:00:00+02:00,-0.87488365
2023-04-03 04:00:00+02:00,-3.888732
2023-04-03 05:00:00+02:00,-1.1982597
2023-04-03 06:00:00+02:00,3.6171417
2023-04-03 07:00:00+02:00,9.161463
2023-04-03 08:00:00+02:00,17.070625
2023-04-03 09:00:00+02:00,20.673237
2023-04-03 10:00:00+02:00,20.202854
2023-04-03 11:00:00+02:00,15.93061
2023-04-03 12:00:00+02:00,7.4613137
2023-04-03 13:00:00+02:00,1.9302199
2023-04-03 14:00:00+02:00,4.041997
2023-04-03 15:00:00+02:00,4.330356
2023-04-03 16:00:00+02:00,9.098865
2023-04-03 17:00:00+02:00,10.653916
2023-04-03 18:00:00+02:00,15.111444
2023-04-03 19:00:00+02:00,16.178904
2023-04-03 20:00:00+02:00,13.343458
2023-04-03 21:00:00+02:00,12.028429
2023-04-03 22:00:00+02:00,10.107053
2023-04-03 23:00:00+02:00,5.3778286
2023-04-04 00:00:00+02:00,2.197135
2023-04-04 01:00:00+02:00,-2.2907002
2023-04-04 02:00:00+02:00,-3.064851
2023-04-04 03:00:00+02:00,-3.7336874
2023-04-04 04:00:00+02:00,2.2631166
2023-04-04 05:00:00+02:00,-1.3077834
2023-04-04 06:00:00+02:00,4.9657364
2023-04-04 07:00:00+02:00,9.293438
2023-04-04 08:00:00+02:00,9.445482
2023-04-04 09:00:00+02:00,26.982592
2023-04-04 10:00:00+02:00,-10.665409
2023-04-04 11:00:00+02:00,10.16754
2023-04-04 12:00:00+02:00,1.3211348
2023-04-04 13:00:00+02:00,-3.3150806
2023-04-04 14:00:00+02:00,-6.029558
2023-04-04 15:00:00+02:00,-6.67865
2023-04-04 16:00:00+02:00,2.595998
2023-04-04 17:00:00+02:00,8.419324
2023-04-04 18:00:00+02:00,13.003601
2023-04-04 19:00:00+02:00,18.224371
2023-04-04 20:00:00+02:00,16.959854
2023-04-04 21:00:00+02:00,11.51224
2023-04-04 22:00:00+02:00,6.8939037
2023-04-04 23:00:00+02:00,-2.1376407
2023-04-05 00:00:00+02:00,-2.3764584
2023-04-05 01:00:00+02:00,-2.045481
2023-04-05 02:00:00+02:00,3.0222185
2023-04-05 03:00:00+02:00,0.44873977
2023-04-05 04:00:00+02:00,4.2948313
2023-04-05 05:00:00+02:00,5.684958
2023-04-05 06:00:00+02:00,4.0110493
2023-04-05 07:00:00+02:00,5.813389
2023-04-05 08:00:00+02:00,0.6380807
2023-04-05 09:00:00+02:00,35.99399
2023-04-05 10:00:00+02:00,26.99751
2023-04-05 11:00:00+02:00,12.288409
2023-04-05 12:00:00+02:00,4.300048
2023-04-05 13:00:00+02:00,3.0418606
2023-04-05 14:00:00+02:00,3.3008106
2023-04-05 15:00:00+02:00,1.6210556
2023-04-05 16:00:00+02:00,0.4299907
2023-04-05 17:00:00+02:00,0.7379126
2023-04-05 18:00:00+02:00,3.4141192
2023-04-05 19:00:00+02:00,19.834625
2023-04-05 20:00:00+02:00,11.951935
2023-04-05 21:00:00+02:00,11.731569
2023-04-05 22:00:00+02:00,6.9573097
2023-04-05 23:00:00+02:00,10.06636
2023-04-06 00:00:00+02:00,2.5379276
2023-04-06 01:00:00+02:00,-0.027694454
2023-04-06 02:00:00+02:00,-3.472075
2023-04-06 03:00:00+02:00,-5.843157
2023-04-06 04:00:00+02:00,2.6516452
2023-04-06 05:00:00+02:00,-0.93193
2023-04-06 06:00:00+02:00,6.7709703
2023-04-06 07:00:00+02:00,11.733204
2023-04-06 08:00:00+02:00,5.0482535
2023-04-06 09:00:00+02:00,25.363766
2023-04-06 10:00:00+02:00,13.829197
2023-04-06 11:00:00+02:00,6.129831
2023-04-06 12:00:00+02:00,1.0612783
2023-04-06 13:00:00+02:00,2.4255815
2023-04-06 14:00:00+02:00,4.101917
2023-04-06 15:00:00+02:00,-0.74549603
2023-04-06 16:00:00+02:00,18.617264
2023-04-06 17:00:00+02:00,8.593082
2023-04-06 18:00:00+02:00,8.458922
2023-04-06 19:00:00+02:00,17.561045
2023-04-06 20:00:00+02:00,10.38957
2023-04-06 21:00:00+02:00,14.109145
2023-04-06 22:00:00+02:00,9.986527
2023-04-06 23:00:00+02:00,7.9861264
2023-04-07 00:00:00+02:00,2.1028523
2023-04-07 01:00:00+02:00,2.00561
2023-04-07 02:00:00+02:00,4.7604423
2023-04-07 03:00:00+02:00,7.1937494
2023-04-07 04:00:00+02:00,8.967456
2023-04-07 05:00:00+02:00,11.269336
2023-04-07 06:00:00+02:00,8.025108
2023-04-07 07:00:00+02:00,3.3153358
2023-04-07 08:00:00+02:00,10.024496
2023-04-07 09:00:00+02:00,17.955265
2023-04-07 10:00:00+02:00,5.0436053
2023-04-07 11:00:00+02:00,8.253752
2023-04-07 12:00:00+02:00,4.1140094
2023-04-07 13:00:00+02:00,2.8843079
2023-04-07 14:00:00+02:00,-1.1933122
2023-04-07 15:00:00+02:00,7.255796
2023-04-07 16:00:00+02:00,7.341592
2023-04-07 17:00:00+02:00,6.9615865
2023-04-07 18:00:00+02:00,11.07206
2023-04-07 19:00:00+02:00,2.8156269
2023-04-07 20:00:00+02:00,2.0404334
2023-04-07 21:00:00+02:00,4.186651
2023-04-07 22:00:00+02:00,13.497572
2023-04-07 23:00:00+02:00,6.71423
2023-04-08 00:00:00+02:00,-2.044297
2023-04-08 01:00:00+02:00,-1.533407
