DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,0.241572993931738
2023-04-02 01:00:00+02:00,0.7145754890877973
2023-04-02 02:00:00+02:00,-2.5049582670127397
2023-04-02 03:00:00+02:00,-1.6742275591908264
2023-04-02 04:00:00+02:00,0.7076220901987318
2023-04-02 05:00:00+02:00,-0.012662272747396603
2023-04-02 06:00:00+02:00,-0.9036565652081485
2023-04-02 07:00:00+02:00,-1.5951130156574027
2023-04-02 08:00:00+02:00,-2.7742867506755666
2023-04-02 09:00:00+02:00,-1.1889607797846176
2023-04-02 10:00:00+02:00,-2.232604262976138
2023-04-02 11:00:00+02:00,0.30364676241490085
2023-04-02 12:00:00+02:00,0.3391751533079309
2023-04-02 13:00:00+02:00,-1.950440516309703
2023-04-02 14:00:00+02:00,-3.1831916515516046
2023-04-02 15:00:00+02:00,-1.848490909046193
2023-04-02 16:00:00+02:00,-0.5585222348768786
2023-04-02 17:00:00+02:00,-0.9472391373559653
2023-04-02 18:00:00+02:00,-0.9419158662970962
2023-04-02 19:00:00+02:00,3.9502145324915188
2023-04-02 20:00:00+02:00,4.762378916812465
2023-04-02 21:00:00+02:00,1.5491831400409337
2023-04-02 22:00:00+02:00,1.287606935816981
2023-04-02 23:00:00+02:00,0.5501979565651782
2023-04-03 00:00:00+02:00,3.1194268719407034
2023-04-03 01:00:00+02:00,4.658390674703003
2023-04-03 02:00:00+02:00,-1.8748023590795913
2023-04-03 03:00:00+02:00,-2.7216274477830753
2023-04-03 04:00:00+02:00,-2.108263923935658
2023-04-03 05:00:00+02:00,-2.614560723036081
2023-04-03 06:00:00+02:00,4.9532718957164965
2023-04-03 07:00:00+02:00,4.298306556764689
2023-04-03 08:00:00+02:00,4.444324973863447
2023-04-03 09:00:00+02:00,3.2102736687412015
2023-04-03 10:00:00+02:00,1.7348551973537012
2023-04-03 11:00:00+02:00,0.311414550584889
2023-04-03 12:00:00+02:00,-1.7372944733291176
2023-04-03 13:00:00+02:00,-3.7966953893817688
2023-04-03 14:00:00+02:00,-6.200198395460792
2023-04-03 15:00:00+02:00,0.26280243160773836
